trial_id,run_id,seed,pd_level,t_start_iso,t_end_iso,t_climate_done_iso,t_layout_done_iso,t_bridge_done_iso,dt_climate_s,dt_layout_s,dt_bridge_s,dt_aep_total_s,dt_total_s,n_farms_total,n_new_farms,n_turbines_total,requested_mw,delivered_mw,delivered_pct,climate_scale,climate_extreme_modes,climate_mean_speed,climate_dominant_sector,climate_dominant_sector_freq,n_turbines_added
mc_20260807_0627_low_000084,mc_20260807_0627_low/task_0016,84,low,2026-08-07T06:28:16.766,2026-08-07T06:28:23.259,2026-08-07T06:28:16.769,2026-08-07T06:28:16.782,2026-08-07T06:28:16.783,0.0,0.01,0.0,6.48,6.49,13,0,796,0.0,0.0,,1.0,,9.032,7,0.1413,0
mc_20260807_0627_low_000085,mc_20260807_0627_low/task_0017,85,low,2026-08-07T06:27:26.308,2026-08-07T06:27:36.688,2026-08-07T06:27:26.312,2026-08-07T06:27:26.323,2026-08-07T06:27:26.331,0.0,0.01,0.01,10.36,10.38,13,0,813,0.0,0.0,,1.0,,9.109,7,0.1638,0
mc_20260807_0627_low_000086,mc_20260807_0627_low/task_0017,86,low,2026-08-07T06:27:36.691,2026-08-07T06:27:47.428,2026-08-07T06:27:36.694,2026-08-07T06:27:36.707,2026-08-07T06:27:36.707,0.0,0.01,0.0,10.72,10.74,13,0,878,0.0,0.0,,1.0,,8.809,7,0.1458,0
mc_20260807_0627_low_000087,mc_20260807_0627_low/task_0017,87,low,2026-08-07T06:27:47.428,2026-08-07T06:27:58.813,2026-08-07T06:27:47.431,2026-08-07T06:27:47.445,2026-08-07T06:27:47.446,0.0,0.01,0.0,11.37,11.39,13,0,876,0.0,0.0,,1.0,,8.928,7,0.1605,0
mc_20260807_0627_low_000088,mc_20260807_0627_low/task_0017,88,low,2026-08-07T06:27:58.814,2026-08-07T06:28:09.072,2026-08-07T06:27:58.817,2026-08-07T06:27:58.832,2026-08-07T06:27:58.832,0.0,0.01,0.0,10.24,10.26,13,0,847,0.0,0.0,,1.0,,8.987,7,0.1643,0
mc_20260807_0627_low_000089,mc_20260807_0627_low/task_0017,89,low,2026-08-07T06:28:09.073,2026-08-07T06:28:18.105,2026-08-07T06:28:09.076,2026-08-07T06:28:09.088,2026-08-07T06:28:09.089,0.0,0.01,0.0,9.02,9.03,13,0,814,0.0,0.0,,1.0,,8.956,7,0.1653,0
mc_20260807_0627_low_000090,mc_20260807_0627_low/task_0018,90,low,2026-08-07T06:27:26.651,2026-08-07T06:27:36.526,2026-08-07T06:27:26.656,2026-08-07T06:27:26.668,2026-08-07T06:27:26.676,0.01,0.01,0.01,9.85,9.88,13,0,893,0.0,0.0,,1.0,,9.221,7,0.1753,0
mc_20260807_0627_low_000091,mc_20260807_0627_low/task_0018,91,low,2026-08-07T06:27:36.529,2026-08-07T06:27:46.267,2026-08-07T06:27:36.533,2026-08-07T06:27:36.548,2026-08-07T06:27:36.548,0.0,0.01,0.0,9.72,9.74,13,0,903,0.0,0.0,,1.0,,9.314,7,0.1597,0
mc_20260807_0627_low_000092,mc_20260807_0627_low/task_0018,92,low,2026-08-07T06:27:46.268,2026-08-07T06:27:58.841,2026-08-07T06:27:46.271,2026-08-07T06:27:46.285,2026-08-07T06:27:46.286,0.0,0.01,0.0,12.55,12.57,13,0,911,0.0,0.0,,1.0,,8.835,7,0.1345,0
mc_20260807_0627_low_000093,mc_20260807_0627_low/task_0018,93,low,2026-08-07T06:27:58.841,2026-08-07T06:28:12.960,2026-08-07T06:27:58.845,2026-08-07T06:27:58.864,2026-08-07T06:27:58.864,0.0,0.02,0.0,14.1,14.12,13,0,1102,0.0,0.0,,1.0,,8.827,8,0.1619,0
mc_20260807_0627_low_000094,mc_20260807_0627_low/task_0018,94,low,2026-08-07T06:28:12.960,2026-08-07T06:28:26.668,2026-08-07T06:28:12.963,2026-08-07T06:28:12.980,2026-08-07T06:28:12.981,0.0,0.02,0.0,13.69,13.71,13,0,1024,0.0,0.0,,1.0,,9.358,7,0.1689,0
mc_20260807_0627_low_000095,mc_20260807_0627_low/task_0019,95,low,2026-08-07T06:27:26.285,2026-08-07T06:27:38.905,2026-08-07T06:27:26.290,2026-08-07T06:27:26.305,2026-08-07T06:27:26.313,0.0,0.01,0.01,12.59,12.62,13,0,1021,0.0,0.0,,1.0,,8.983,7,0.153,0
mc_20260807_0627_low_000096,mc_20260807_0627_low/task_0019,96,low,2026-08-07T06:27:38.909,2026-08-07T06:27:46.862,2026-08-07T06:27:38.915,2026-08-07T06:27:38.929,2026-08-07T06:27:38.929,0.01,0.01,0.0,7.93,7.95,13,0,813,0.0,0.0,,1.0,,9.471,7,0.1449,0
